"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
4,2,1,4,"true","true",1024,1024,3.93689791026561e-09,34,1
6,2,1,2,"true","false",1024,8,2.25811711550876e-10,34,2
8,2,1,2,"true","true",1024,8,2.49674159848057e-10,34,2
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,34,2
6,2,1,4,"true","true",1024,8,2.34187492270022e-10,34,2
4,2,1,4,"true","false",1024,8,1.77604620502328e-10,34,2
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,34,3
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,34,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,34,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,34,3
24,6,1,2,"true","true",1024,128,4.12411937827371e-10,35,1
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,35,1
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,35,1
12,6,1,2,"true","false",1024,128,4.55317431636846e-10,35,1
6,6,1,4,"true","false",1024,32,1.30129748438669e-10,35,1
24,6,1,4,"true","false",1024,1,1.91426613429802e-10,35,1
24,6,1,2,"true","true",1024,32,1.96296495556333e-10,35,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,35,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,35,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,35,1
18,6,1,2,"true","true",1024,1024,4.25564361559655e-09,35,1
18,6,1,4,"true","true",1024,1,2.11893736135149e-10,35,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,35,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,35,1
12,6,1,2,"true","true",1024,32,1.64232777656463e-10,35,1
12,6,1,4,"true","false",1024,16,1.47185555740561e-10,35,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,35,1
18,6,1,2,"true","true",1024,256,9.79505219017962e-10,35,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,35,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,35,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,35,1
6,6,1,4,"true","false",1024,128,4.28711618836344e-10,35,1
24,6,1,4,"true","true",1024,32,1.94330301642902e-10,35,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,35,1
6,6,1,4,"true","false",1024,1024,3.75090570180612e-09,35,1
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,35,1
6,6,1,4,"true","true",1024,2,1.18398283203908e-10,35,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,35,1
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09,35,1
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,35,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,35,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,35,2
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,35,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,35,2
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,35,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,35,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,35,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,35,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,35,3
4,1,1,4,"true","true",1024,64,3.98933676474611e-10,36,1
2,1,1,4,"true","false",1024,128,7.44633792855865e-10,36,1
1,1,1,2,"true","true",1024,4,2.45482588923122e-10,36,1
1,1,1,4,"true","true",1024,512,2.74219601494793e-09,36,1
2,1,1,4,"true","true",1024,16,2.52348846887061e-10,36,1
1,1,1,2,"true","false",1024,4,2.41749107269263e-10,36,1
1,1,1,2,"true","true",1024,128,7.38498806884282e-10,36,1
4,1,1,2,"true","true",1024,2,3.42215715240262e-10,36,1
2,1,1,2,"true","true",1024,256,1.40561488983796e-09,36,1
2,1,1,4,"true","true",1024,1,2.9570125935329e-10,36,1
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,36,1
1,1,1,4,"true","true",1024,32,2.48738152029102e-10,36,1
1,1,1,4,"true","false",1024,4,2.38714976907871e-10,36,1
3,1,1,4,"true","true",1024,2,3.34149526627371e-10,36,1
1,1,1,4,"true","true",1024,256,1.39121715885375e-09,36,1
1,1,1,4,"true","true",1024,4,2.38587480839724e-10,36,1
1,1,1,2,"true","false",1024,32,2.45020652184466e-10,36,1
3,1,1,2,"true","true",1024,1,3.40047781355975e-10,36,1
1,1,1,4,"true","true",1024,1,2.67203725644586e-10,36,1
3,1,1,4,"true","false",1024,1,3.44470112367707e-10,36,1
2,1,1,2,"true","false",1024,8,2.51299290306204e-10,36,1
2,1,1,4,"true","true",1024,1024,5.38605954041428e-09,36,1
3,1,1,2,"true","false",1024,256,1.44130195818581e-09,36,1
1,1,1,2,"true","true",1024,256,1.39392127457407e-09,36,1
1,1,1,4,"true","true",1024,128,7.41743049636739e-10,36,1
3,1,1,4,"true","true",1024,64,4.84399805552018e-10,36,1
1,1,1,4,"true","false",1024,16,2.44408240984134e-10,36,1
3,1,1,2,"true","true",1024,2,3.30812712118281e-10,36,1
4,1,1,4,"true","false",1024,8,3.11516099779727e-10,36,1
4,1,1,2,"true","true",1024,256,1.21325064588476e-09,36,1
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,36,2
3,1,1,2,"true","false",1024,8,3.18880018579736e-10,36,2
4,1,1,4,"true","true",1024,8,3.12554410403636e-10,36,2
3,1,1,4,"true","false",1024,8,3.23674811632088e-10,36,2
3,1,1,2,"true","true",1024,8,3.18166499579299e-10,36,2
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,36,3
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,36,3
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,36,3
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,36,3
9,3,1,4,"true","true",1024,16,2.45783192991321e-10,37,1
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,37,1
12,3,1,4,"true","true",1024,16,2.12491586814447e-10,37,1
3,3,1,2,"true","false",1024,64,2.50213230927035e-10,37,1
12,3,1,2,"true","false",1024,4,2.21969340498309e-10,37,1
3,3,1,4,"true","true",1024,2,1.39399631012218e-10,37,1
12,3,1,4,"true","true",1024,1024,3.542042304821e-09,37,1
9,3,1,4,"true","false",1024,64,3.30630198432003e-10,37,1
12,3,1,2,"true","false",1024,256,8.34161892346494e-10,37,1
12,3,1,2,"true","false",1024,1,2.38029826005886e-10,37,1
9,3,1,2,"true","true",1024,4,2.42796412979382e-10,37,1
12,3,1,4,"true","false",1024,1024,3.54397366844118e-09,37,1
12,3,1,2,"true","true",1024,16,2.1340666844676e-10,37,1
3,3,1,4,"true","false",1024,512,1.88869003085165e-09,37,1
9,3,1,4,"true","true",1024,256,9.65683487603587e-10,37,1
12,3,1,4,"true","false",1024,16,2.13706429175111e-10,37,1
9,3,1,4,"true","false",1024,16,2.45381095788955e-10,37,1
9,3,1,2,"true","false",1024,16,2.45719917595083e-10,37,1
9,3,1,2,"true","false",1024,512,2.02254351479036e-09,37,1
6,3,1,4,"true","false",1024,1024,3.64280718309598e-09,37,1
6,3,1,4,"true","true",1024,512,1.87441379239536e-09,37,1
9,3,1,2,"true","false",1024,4,2.4429176717202e-10,37,1
9,3,1,4,"true","false",1024,128,5.48831062765378e-10,37,1
6,3,1,4,"true","true",1024,32,1.64234347027882e-10,37,1
9,3,1,2,"true","false",1024,128,5.5112907639444e-10,37,1
6,3,1,2,"true","true",1024,16,1.57551432251015e-10,37,1
12,3,1,4,"true","false",1024,32,2.19123639127198e-10,37,1
12,3,1,4,"true","false",1024,2,2.29432885373975e-10,37,1
12,3,1,2,"true","true",1024,256,8.3205299526728e-10,37,1
3,3,1,2,"true","false",1024,512,1.90601535219602e-09,37,1
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,37,2
9,3,1,4,"true","true",1024,8,2.42972904542629e-10,37,2
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,37,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,37,2
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,37,2
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,37,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,37,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,37,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,37,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,38,1
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,38,1
6,6,1,4,"true","true",1024,16,1.22014273387987e-10,38,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,38,1
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,38,1
24,6,1,2,"true","false",1024,512,1.72658719914981e-09,38,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,38,1
24,6,1,4,"true","false",1024,64,2.55515132795485e-10,38,1
6,6,1,4,"true","false",1024,512,1.75800697358052e-09,38,1
6,6,1,2,"true","true",1024,32,1.306016079639e-10,38,1
24,6,1,2,"true","true",1024,512,1.72911064791155e-09,38,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,38,1
18,6,1,4,"true","true",1024,32,2.03257464365548e-10,38,1
6,6,1,4,"true","false",1024,128,4.28711618836344e-10,38,1
18,6,1,2,"true","true",1024,1024,4.25564361559655e-09,38,1
18,6,1,2,"true","false",1024,2,2.02762558589677e-10,38,1
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,38,1
18,6,1,4,"true","false",1024,1024,4.26182572477155e-09,38,1
24,6,1,4,"true","true",1024,128,4.13634550240318e-10,38,1
12,6,1,4,"true","false",1024,512,1.92886508851395e-09,38,1
18,6,1,4,"true","false",1024,16,1.99843137498764e-10,38,1
12,6,1,4,"true","false",1024,16,1.47185555740561e-10,38,1
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,38,1
12,6,1,2,"true","false",1024,128,4.55317431636846e-10,38,1
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,38,1
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,38,1
24,6,1,4,"true","false",1024,256,8.67974314181006e-10,38,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,38,1
18,6,1,2,"true","false",1024,1,2.06513104887015e-10,38,1
18,6,1,4,"true","true",1024,1,2.11893736135149e-10,38,1
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,38,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,38,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,38,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,38,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,38,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,38,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,38,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,38,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,38,3
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,39,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,39,1
12,6,1,4,"true","true",1024,4,1.44872092405152e-10,39,1
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09,39,1
12,6,1,2,"true","false",1024,32,1.69418295083396e-10,39,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,39,1
12,6,1,2,"true","false",1024,64,2.62165436452222e-10,39,1
18,6,1,4,"true","true",1024,4,1.96653521112483e-10,39,1
6,6,1,4,"true","true",1024,16,1.22014273387987e-10,39,1
24,6,1,4,"true","true",1024,1,1.91331104291238e-10,39,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,39,1
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,39,1
24,6,1,2,"true","true",1024,16,1.7915727406347e-10,39,1
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,39,1
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,39,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,39,1
18,6,1,2,"true","true",1024,512,1.94849260793913e-09,39,1
6,6,1,4,"true","true",1024,256,8.92110112760423e-10,39,1
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,39,1
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,39,1
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,39,1
24,6,1,4,"true","true",1024,2,1.93357602072895e-10,39,1
12,6,1,4,"true","false",1024,32,1.63379542307194e-10,39,1
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,39,1
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09,39,1
12,6,1,4,"true","true",1024,128,4.53186749041035e-10,39,1
12,6,1,4,"true","false",1024,2,1.56195595755883e-10,39,1
24,6,1,2,"true","true",1024,512,1.72911064791155e-09,39,1
6,6,1,4,"true","true",1024,1,1.29667282018423e-10,39,1
18,6,1,4,"true","true",1024,128,4.88639095066725e-10,39,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,39,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,39,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,39,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,39,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,39,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,39,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,39,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,39,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,39,3
3,1,1,2,"true","true",1024,32,3.43513007806054e-10,40,1
1,1,1,4,"true","false",1024,32,2.44387901670562e-10,40,1
4,1,1,4,"true","true",1024,128,6.56930245826882e-10,40,1
3,1,1,4,"true","false",1024,2,3.34369941958738e-10,40,1
3,1,1,4,"true","false",1024,512,2.76362255222002e-09,40,1
1,1,1,4,"true","false",1024,1024,5.37462394870357e-09,40,1
4,1,1,2,"true","true",1024,256,1.21325064588476e-09,40,1
3,1,1,4,"true","true",1024,32,3.39560022171894e-10,40,1
3,1,1,2,"true","true",1024,1,3.40047781355975e-10,40,1
4,1,1,4,"true","false",1024,16,3.13713491550987e-10,40,1
1,1,1,4,"true","false",1024,16,2.44408240984134e-10,40,1
1,1,1,2,"true","false",1024,256,1.39742583499878e-09,40,1
2,1,1,2,"true","true",1024,256,1.40561488983796e-09,40,1
4,1,1,4,"true","true",1024,16,3.15267799039032e-10,40,1
2,1,1,2,"true","false",1024,512,2.72296886093289e-09,40,1
3,1,1,2,"true","true",1024,1024,5.39459360580899e-09,40,1
4,1,1,2,"true","true",1024,128,6.56508065892072e-10,40,1
3,1,1,4,"true","true",1024,16,3.37077171399125e-10,40,1
3,1,1,2,"true","true",1024,256,1.44459336450477e-09,40,1
4,1,1,4,"true","true",1024,1,3.37551989725572e-10,40,1
1,1,1,2,"true","true",1024,1024,5.37939021007959e-09,40,1
2,1,1,4,"true","false",1024,64,4.18826142292599e-10,40,1
1,1,1,2,"true","false",1024,1024,5.37399954331969e-09,40,1
4,1,1,4,"true","false",1024,32,3.20714901536704e-10,40,1
2,1,1,2,"true","false",1024,128,7.46849200038938e-10,40,1
1,1,1,2,"true","true",1024,512,2.73402012380096e-09,40,1
4,1,1,2,"true","false",1024,256,1.21424690825838e-09,40,1
1,1,1,4,"true","true",1024,1,2.67203725644586e-10,40,1
3,1,1,4,"true","true",1024,64,4.84399805552018e-10,40,1
2,1,1,2,"true","true",1024,4,2.54751210751903e-10,40,1
3,1,1,2,"true","true",1024,8,3.18166499579299e-10,40,2
4,1,1,4,"true","false",1024,8,3.11516099779727e-10,40,2
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,40,2
2,1,1,2,"true","true",1024,8,2.51784234312279e-10,40,2
2,1,1,2,"true","false",1024,8,2.51299290306204e-10,40,2
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,40,3
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,40,3
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,40,3
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,40,3
3,3,1,4,"true","false",1024,256,9.15703143641169e-10,41,1
9,3,1,2,"true","false",1024,1,2.56223400762098e-10,41,1
12,3,1,2,"true","true",1024,16,2.1340666844676e-10,41,1
6,3,1,4,"true","true",1024,16,1.60061539833948e-10,41,1
6,3,1,2,"true","true",1024,64,2.63548478713594e-10,41,1
12,3,1,4,"true","true",1024,128,4.50045966381128e-10,41,1
9,3,1,2,"true","false",1024,8,2.42989480166307e-10,41,1
9,3,1,2,"true","false",1024,128,5.5112907639444e-10,41,1
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,41,1
6,3,1,4,"true","false",1024,64,2.66850907507085e-10,41,1
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,41,1
12,3,1,4,"true","false",1024,2,2.29432885373975e-10,41,1
3,3,1,2,"true","true",1024,256,9.27277847043485e-10,41,1
3,3,1,2,"true","false",1024,1,1.47877079673303e-10,41,1
9,3,1,4,"true","true",1024,256,9.65683487603587e-10,41,1
12,3,1,2,"true","true",1024,8,2.11305282243163e-10,41,1
6,3,1,4,"true","false",1024,256,9.08575285128259e-10,41,1
6,3,1,4,"true","false",1024,512,1.87336999750233e-09,41,1
12,3,1,4,"true","false",1024,32,2.19123639127198e-10,41,1
6,3,1,4,"true","false",1024,1,1.79760739020948e-10,41,1
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,41,1
12,3,1,4,"true","true",1024,16,2.12491586814447e-10,41,1
6,3,1,4,"true","false",1024,4,1.58421786846984e-10,41,1
9,3,1,2,"true","false",1024,4,2.4429176717202e-10,41,1
9,3,1,4,"true","false",1024,1024,4.06806952871007e-09,41,1
12,3,1,4,"true","true",1024,256,8.41395981063736e-10,41,1
9,3,1,4,"true","false",1024,512,1.99095774714314e-09,41,1
12,3,1,2,"true","false",1024,1,2.38029826005886e-10,41,1
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,41,1
3,3,1,4,"true","true",1024,128,4.73634863080488e-10,41,1
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,41,2
12,3,1,2,"true","true",1024,8,2.11305282243163e-10,41,2
9,3,1,4,"true","true",1024,8,2.42972904542629e-10,41,2
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,41,2
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,41,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,41,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,41,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,41,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,41,3
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,42,1
6,2,1,2,"true","false",1024,128,5.67334092753217e-10,42,1
4,2,1,2,"true","true",1024,16,1.76537554890555e-10,42,1
4,2,1,2,"true","true",1024,4,1.79905445238567e-10,42,1
4,2,1,2,"true","false",1024,16,1.76832409556732e-10,42,1
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,42,1
4,2,1,4,"true","false",1024,32,1.83097897695505e-10,42,1
6,2,1,2,"true","false",1024,256,1.03435954965358e-09,42,1
6,2,1,4,"true","true",1024,16,2.37624580615674e-10,42,1
8,2,1,2,"true","false",1024,1024,3.58749710177255e-09,42,1
6,2,1,2,"true","true",1024,32,2.3487219663576e-10,42,1
8,2,1,4,"true","true",1024,512,1.82771593211684e-09,42,1
4,2,1,2,"true","false",1024,256,1.01919928784305e-09,42,1
6,2,1,2,"true","true",1024,8,2.28939007618278e-10,42,1
6,2,1,4,"true","false",1024,32,2.35946077831485e-10,42,1
8,2,1,4,"true","true",1024,4,2.54928690702523e-10,42,1
2,2,1,2,"true","true",1024,2,1.64024898729374e-10,42,1
2,2,1,2,"true","false",1024,4,1.60303866149281e-10,42,1
2,2,1,4,"true","false",1024,64,2.88379052876645e-10,42,1
4,2,1,2,"true","true",1024,2,1.88561155733061e-10,42,1
6,2,1,2,"true","false",1024,4,2.27281332798772e-10,42,1
6,2,1,2,"true","false",1024,512,2.02402014469493e-09,42,1
2,2,1,4,"true","true",1024,64,2.87479575958843e-10,42,1
2,2,1,2,"true","true",1024,256,1.02548028427577e-09,42,1
2,2,1,2,"true","true",1024,1024,3.95541574509845e-09,42,1
2,2,1,2,"true","false",1024,64,2.92577285929446e-10,42,1
4,2,1,4,"true","true",1024,512,1.98130478857090e-09,42,1
2,2,1,2,"true","false",1024,1024,3.95248044004355e-09,42,1
4,2,1,4,"true","true",1024,16,1.77625508491842e-10,42,1
8,2,1,4,"true","true",1024,256,9.12535339984893e-10,42,1
4,2,1,4,"true","true",1024,8,1.77385010610333e-10,42,2
8,2,1,4,"true","false",1024,8,2.48735144331306e-10,42,2
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,42,2
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,42,2
8,2,1,2,"true","false",1024,8,2.48316957827984e-10,42,2
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,42,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,42,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,42,3
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,42,3
9,3,1,2,"true","false",1024,32,2.34639012025128e-10,43,1
9,3,1,2,"true","false",1024,128,5.5112907639444e-10,43,1
9,3,1,2,"true","false",1024,512,2.02254351479036e-09,43,1
3,3,1,2,"true","true",1024,16,1.39528091700916e-10,43,1
3,3,1,4,"true","true",1024,128,4.73634863080488e-10,43,1
6,3,1,2,"true","false",1024,16,1.56188385220027e-10,43,1
3,3,1,2,"true","true",1024,256,9.27277847043485e-10,43,1
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,43,1
12,3,1,2,"true","true",1024,1024,3.5272848220597e-09,43,1
12,3,1,2,"true","true",1024,4,2.19207457649092e-10,43,1
12,3,1,4,"true","true",1024,16,2.12491586814447e-10,43,1
12,3,1,4,"true","true",1024,1,2.31458935716397e-10,43,1
9,3,1,4,"true","true",1024,256,9.65683487603587e-10,43,1
12,3,1,2,"true","true",1024,16,2.1340666844676e-10,43,1
3,3,1,4,"true","true",1024,1,1.48203172230431e-10,43,1
9,3,1,4,"true","false",1024,512,1.99095774714314e-09,43,1
3,3,1,4,"true","true",1024,64,2.52376227701116e-10,43,1
9,3,1,4,"true","true",1024,32,2.29266293146065e-10,43,1
6,3,1,2,"true","false",1024,1,1.81306472963182e-10,43,1
12,3,1,4,"true","false",1024,256,8.40705029496609e-10,43,1
3,3,1,4,"true","false",1024,1,1.48857960649586e-10,43,1
6,3,1,2,"true","false",1024,2,1.64121934936074e-10,43,1
9,3,1,2,"true","true",1024,8,2.45658349368244e-10,43,1
9,3,1,4,"true","true",1024,16,2.45783192991321e-10,43,1
6,3,1,4,"true","false",1024,16,1.6017610594937e-10,43,1
9,3,1,4,"true","false",1024,16,2.45381095788955e-10,43,1
6,3,1,2,"true","false",1024,64,2.64629334873325e-10,43,1
9,3,1,2,"true","false",1024,64,3.29484889578271e-10,43,1
12,3,1,2,"true","true",1024,128,4.52342717549119e-10,43,1
12,3,1,2,"true","true",1024,2,2.36252040121104e-10,43,1
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,43,2
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,43,2
6,3,1,4,"true","false",1024,4,1.58421786846984e-10,43,2
12,3,1,2,"true","false",1024,4,2.21969340498309e-10,43,2
12,3,1,4,"true","false",1024,4,2.21989431436197e-10,43,2
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,43,3
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,43,3
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,43,3
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,43,3
4,2,1,4,"true","true",1024,128,5.19649365281212e-10,44,1
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,44,1
4,2,1,2,"true","true",1024,512,2.00322903456985e-09,44,1
8,2,1,2,"true","true",1024,1,2.75854521820348e-10,44,1
2,2,1,4,"true","true",1024,1,1.75203220153197e-10,44,1
8,2,1,4,"true","false",1024,16,2.5830200766585e-10,44,1
2,2,1,2,"true","true",1024,128,5.12648930781752e-10,44,1
6,2,1,2,"true","true",1024,256,1.03553877368724e-09,44,1
8,2,1,2,"true","true",1024,1024,3.58504063835498e-09,44,1
2,2,1,4,"true","true",1024,4,1.65931076707467e-10,44,1
2,2,1,2,"true","false",1024,1,1.75552033072279e-10,44,1
6,2,1,4,"true","true",1024,256,1.02946682644866e-09,44,1
4,2,1,2,"true","true",1024,1,2.06344462946095e-10,44,1
4,2,1,2,"true","false",1024,64,2.97186568163914e-10,44,1
